UserID,Age,Gender,Education,Caste,Profession,Religion,Residence,Height_cm,Extras
3756,31,Female,MA,Baisya,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3757,36,Female,BA,SC,Law Firm,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3758,32,Male,PhD,Sunni,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3759,18,Female,BA B.Ed,Kayastha,IT,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3760,37,Female,MA B.Ed,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3761,19,Female,MA,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3762,28,Female,B.Tech MBA,Brahmin,Advocate,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3763,34,Male,B.Tech,General,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3764,32,Female,MSC B.Ed,General,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3765,29,Male,BA,OBC,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3766,35,Female,MBA,Kayastha,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3767,38,Male,MSC B.Ed,SC,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3768,21,Male,B.Tech,Sunni,IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3769,24,Female,B.Tech,Brahmin,20LPA,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3770,19,Female,B.Tech,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3771,35,Male,MSC B.Ed,SC,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3772,20,Male,MBA,OBC,15LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3773,35,Female,LLM,Namasudra,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3774,38,Male,MBA,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3775,25,Female,B.Tech,Brahmin,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3776,24,Male,MA B.Ed,Baisya,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3777,24,Male,MA,Brahmin,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3778,26,Male,B.Tech MBA,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3779,23,Male,MBA,Swarnakar,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3780,33,Female,BSc,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3781,31,Male,MA,Banerjee,Business,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3782,34,Female,BA,Kayastha,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3783,38,Female,MBA,Brahmin,IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3784,31,Male,Bcom,SC,Business,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3785,22,Female,B.Tech,SC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3786,24,Female,BSc,General,Pharma Co B'loe,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3787,25,Male,B.Tech,Brahmin,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3788,24,Female,MA,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3789,29,Female,MSC B.Ed,Brahmin,MNC-IT,Sikh,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3790,35,Male,B.Tech MBA,Kayastha,Researcg-Scholar-germany,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3791,37,Female,BSc,General,Business,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3792,22,Male,MSC B.Ed,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3793,31,Female,MBA,Brahmin,Pharma Co B'loe,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3794,23,Female,MBA,SC,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3795,29,Female,MSC B.Ed,OBC,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3796,31,Male,MBA,Brahmin,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3797,30,Male,B.Tech,Baisya,20LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3798,27,Female,B.Tech,Brahmin,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3799,32,Female,MA,Sunni,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3800,25,Female,B.Tech,Brahmin,Law Firm,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3801,32,Male,MSC B.Ed,OBC,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3802,27,Male,MA B.Ed,Baisya,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3803,36,Female,MSC B.Ed,General,Hospital Nurse,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3804,20,Female,BA,Kayastha,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3805,25,Female,MA,Sunni,Researcg-Scholar-germany,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3806,38,Female,BSc,Kayastha,Bank,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3807,38,Female,BSc,SC,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3808,26,Male,B.Tech MBA,Kayastha,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3809,20,Female,MBA,Brahmin,IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3810,26,Female,BA,Baisya,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3811,22,Male,B.Tech,OBC,Bank,Sikh,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3812,20,Female,B.Tech,Baisya,20LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3813,33,Female,B.Tech,Aguri,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3814,37,Female,MBA,OBC,MNC-IT,Sikh,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3815,20,Male,BA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3816,18,Female,MA B.Ed,General,Business,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3817,34,Female,BA,Brahmin,15LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3818,25,Female,MA B.Ed,SC,Business,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3819,34,Female,BA,Sunni,Law Firm,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3820,34,Female,BA,Baisya,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3821,31,Male,MBA,Brahmin,15LPA,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3822,25,Male,BSc,Kayastha,IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3823,29,Male,MBA,Mukherjee,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3824,38,Female,B.Tech,Kayastha,IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3825,33,Female,B.Tech,Brahmin,IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3826,35,Female,MA,OBC,Law Firm,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3827,30,Female,MSC B.Ed,Brahmin,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3828,27,Female,BA,Brahmin,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3829,31,Female,B.Tech,Brahmin,20LPA,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3830,30,Female,MSC B.Ed,Sunni,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3831,33,Female,B.Tech,OBC,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3832,34,Female,MA B.Ed,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3833,25,Male,MBA,Baisya,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3834,38,Female,LLM,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3835,22,Female,Bcom,SC,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3836,23,Male,MA,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3837,27,Male,BA,SC,15LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3838,19,Female,B.Tech MBA,Sunni,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3839,28,Female,PhD,Brahmin,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3840,37,Female,MSC B.Ed,SC,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3841,19,Female,LLB,SC,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3842,23,Male,BA,General,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3843,24,Male,B.Tech,OBC,Business,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3844,31,Female,MA,Brahmin,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3845,20,Female,BA,Brahmin,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3846,30,Female,MSC B.Ed,Baisya,12LPA,Others,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3847,28,Female,BA,Sunni,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3848,23,Male,B.Tech MBA,General,Bank,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3849,21,Male,MA B.Ed,Kayastha,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3850,35,Male,MBA,Brahmin,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3851,27,Female,LLB,Brahmin,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3852,25,Male,BA,SC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3853,37,Female,MA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3854,29,Female,BA,SC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3855,29,Female,BA,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3856,31,Male,BA B.Ed,SC,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3857,28,Male,MA,SC,College lecturer,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3858,30,Female,MA B.Ed,General,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3859,18,Male,B.Tech,OBC,IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3860,35,Male,BA,General,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3861,37,Female,MSC B.Ed,General,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3862,24,Female,BA,Brahmin,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3863,35,Female,MSC B.Ed,General,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3864,37,Female,MSC B.Ed,SC,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3865,27,Female,B.Tech MBA,Kayastha,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3866,30,Female,MBA,Mukherjee,12LPA,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3867,25,Female,LLB,Kayastha,Business,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3868,27,Female,Bcom,Sunni,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3869,37,Female,MA,OBC,Business,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3870,39,Male,MBA,Chatterjee,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3871,32,Female,BA,Kandi,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3872,28,Male,BA,OBC,Business,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3873,18,Male,MA,Chatterjee,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3874,19,Male,B.Tech,SC,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3875,19,Female,MA,Kayastha,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3876,35,Male,MA,Brahmin,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3877,33,Male,B.Tech,SC,IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3878,32,Female,MA B.Ed,OBC,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3879,34,Male,LLM,Kayastha,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3880,35,Female,LLB,SC,Business,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3881,30,Female,BSc,General,Pharma Co B'loe,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3882,18,Male,MA,Brahmin,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3883,18,Male,B.Tech,SC,20LPA,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3884,29,Female,B.Tech MBA,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3885,25,Male,BA,Banik,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3886,34,Male,MA B.Ed,OBC,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3887,31,Male,MA,SC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3888,24,Male,MA B.Ed,Kayastha,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3889,33,Female,MSC B.Ed,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3890,37,Male,B.Tech MBA,Swarnakar,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3891,35,Male,LLB,Kayastha,20LPA,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3892,31,Female,BA,OBC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3893,37,Male,Bcom,General,IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3894,34,Male,B.Tech,Sunni,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3895,37,Female,MBA,Brahmin,Business,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3896,21,Female,BA,Banerjee,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3897,34,Male,MA,OBC,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3898,29,Female,LLB,Brahmin,IT,Sikh,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3899,35,Female,BA B.Ed,Dutta,MNC-IT,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3900,29,Female,MA,Kayastha,Business,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3901,31,Male,MA,Kayastha,Hospital Nurse,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3902,26,Female,BA,Brahmin,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3903,37,Male,B.Tech,Brahmin,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3904,29,Female,MA B.Ed,Brahmin,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3905,20,Female,BSc,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3906,28,Female,B.Tech,General,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3907,32,Female,BSc,Kayastha,Law Firm,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3908,33,Male,BA,OBC,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3909,38,Male,BA,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3910,31,Male,BA,Kayastha,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3911,30,Female,BA,General,Bank,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3912,21,Male,B.Tech,Brahmin,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3913,19,Male,B.Tech MBA,General,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3914,21,Female,MA B.Ed,Brahmin,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3915,29,Female,MA B.Ed,SC,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3916,30,Female,MBA,Brahmin,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3917,30,Female,BA,Baisya,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3918,26,Male,MA B.Ed,Sunni,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3919,39,Male,B.Tech,General,15LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3920,20,Female,MBA,Kayastha,Law Firm,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3921,31,Male,MA,OBC,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3922,32,Female,MBA,SC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3923,28,Male,MA,Sunni,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3924,33,Male,B.Tech MBA,Baisya,College lecturer,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3925,28,Female,MSC B.Ed,Dutta,College lecturer,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3926,28,Male,MBA,Sunni,Business,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3927,19,Female,MA,General,Researcg-Scholar-germany,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3928,33,Male,MA,Sunni,Business,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3929,25,Female,MSC B.Ed,Baisya,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3930,32,Female,LLB,SC,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3931,35,Male,BA,Kayastha,Advocate,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3932,31,Male,LLB,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3933,38,Female,MSC B.Ed,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3934,35,Male,B.Tech,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3935,34,Male,PhD,General,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3936,35,Male,BA,General,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3937,19,Female,MSC B.Ed,General,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3938,37,Male,B.Tech,Brahmin,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3939,28,Female,B.Tech MBA,General,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3940,18,Male,MA B.Ed,General,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
3941,21,Female,BA,OBC,Bank,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3942,37,Female,MSC B.Ed,Baisya,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3943,27,Male,B.Tech,SC,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3944,34,Female,BA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
3945,39,Female,MA B.Ed,General,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3946,36,Male,PhD,General,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3947,25,Female,BA,Brahmin,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
3948,32,Female,BA,Brahmin,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3949,31,Male,MBA,Kayastha,Researcg-Scholar-germany,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
3950,39,Male,MA,Brahmin,15LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
