UserID,Age,Genedr,Education,Caste,Profession,Religion,residence,Height_cm,Extras,PreferenceID
U3917,30,Female,MA,Sunni,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3917
U3918,26,Male,MA,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3918
U3919,39,Male,MBA,OBC,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3919
U3920,20,Female,MBA,Brahmin,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3920
U3921,31,Male,MBA,Sunni,MNC-IT,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3921
U3922,32,Female,BA,Kandi,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3922
U3923,28,Male,MA B.Ed,Swarnakar,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3923
U3924,33,Male,MBA,OBC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3924
U3925,28,Female,MSC B.Ed,Brahmin,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3925
U3926,28,Male,MA,Brahmin,Researcg-Scholar-germany,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3926
U3927,19,Female,MA,Brahmin,College lecturer,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3927
U3928,33,Male,MBA,General,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3928
U3929,25,Female,MSC B.Ed,Brahmin,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3929
U3930,32,Female,MSC B.Ed,Kayastha,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3930
U3931,35,Male,BSc,OBC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3931
U3932,31,Male,LLB,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3932
U3933,38,Female,MSC B.Ed,General,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3933
U3934,35,Male,BA B.Ed,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3934
U3935,34,Male,B.Tech,General,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3935
U3936,35,Male,BSc,Tili,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3936
U3937,19,Female,BA,OBC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3937
U3938,37,Male,B.Tech,OBC,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3938
U3939,28,Female,MA,Ganguly,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3939
U3940,18,Male,LLB,General,Business,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3940
U3941,21,Female,B.Tech MBA,Brahmin,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3941
U3942,37,Female,MA,SC,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3942
U3943,27,Male,B.Tech,Swarnakar,Bank,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3943
U3944,34,Female,BA,Baisya,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3944
U3945,39,Female,MA B.Ed,OBC,20LPA,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3945
U3946,36,Male,MSC B.Ed,General,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3946
U3947,25,Female,Bcom,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3947
U3948,32,Female,BA B.Ed,SC,Business,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3948
U3949,31,Male,MBA,Baisya,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3949
U3950,39,Male,BA,Baisya,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3950
U3951,31,Female,MA B.Ed,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3951
U3952,34,Male,MA,Baisya,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3952
U3953,23,Male,MA B.Ed,Brahmin,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3953
U3954,18,Male,MBA,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3954
U3955,31,Female,LLB,Tili,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3955
U3956,22,Female,B.Tech,Brahmin,15LPA,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3956
U3957,19,Female,B.Tech,SC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3957
U3958,21,Female,MA,Baisya,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3958
U3959,19,Male,BA,SC,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3959
U3960,36,Male,B.Tech,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3960
U3961,25,Female,MBA,OBC,20LPA,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3961
U3962,24,Male,B.Tech,Baisya,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3962
U3963,29,Female,MA,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3963
U3964,30,Male,MA,Brahmin,Bank,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3964
U3965,34,Male,B.Tech,Tili,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3965
U3966,23,Male,BA,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3966
U3967,37,Male,MA,Brahmin,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3967
U3968,26,Male,MA,Sunni,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3968
U3969,34,Female,BA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3969
U3970,38,Female,MSC B.Ed,Swarnakar,12LPA,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3970
U3971,26,Male,BA,Kayastha,Hospital Nurse,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3971
U3972,23,Female,MSC B.Ed,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3972
U3973,23,Male,MSC B.Ed,Baisya,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3973
U3974,18,Male,MA,Brahmin,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3974
U3975,31,Female,MBA,Brahmin,Advocate,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3975
U3976,32,Female,MA,Kayastha,Advocate,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3976
U3977,26,Male,MBA,Baisya,Researcg-Scholar-germany,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3977
U3978,33,Male,MA B.Ed,Kumbhakar,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3978
U3979,22,Male,BA,Chatterjee,IT,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3979
U3980,34,Female,B.Tech,OBC,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3980
U3981,23,Female,B.Tech,Brahmin,College lecturer,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3981
U3982,29,Female,BSc,SC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3982
U3983,30,Female,LLM,Sunni,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3983
U3984,32,Female,MBA,Brahmin,Advocate,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P3984
U3985,29,Female,B.Tech MBA,Kayastha,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3985
U3986,37,Female,BA B.Ed,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3986
U3987,23,Male,B.Tech,General,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3987
U3988,19,Male,MA,Sunni,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3988
U3989,39,Male,PhD,General,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3989
U3990,35,Male,MA B.Ed,Kayastha,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3990
U3991,38,Male,BSc,OBC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3991
U3992,32,Female,BA,Baisya,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3992
U3993,32,Male,BA,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3993
U3994,25,Male,BSc,Brahmin,Digital Marketting B'lore,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P3994
U3995,33,Male,MA,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3995
U3996,25,Female,B.Tech,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3996
U3997,26,Female,B.Tech,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3997
U3998,23,Female,BA B.Ed,Brahmin,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P3998
U3999,32,Male,MA,Baisya,Hospital Nurse,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P3999
U4000,29,Female,MA B.Ed,General,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4000
U4001,39,Female,BSc,Baisya,Business,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4001
U4002,35,Female,MSC B.Ed,Tili,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4002
U4003,32,Female,B.Tech,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4003
U4004,32,Female,B.Tech MBA,SC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4004
U4005,29,Female,BA,General,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4005
U4006,31,Male,MSC B.Ed,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4006
U4007,30,Female,MA,Brahmin,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4007
U4008,28,Female,MSC B.Ed,SC,Researcg-Scholar-germany,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4008
U4009,21,Male,B.Tech,General,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4009
U4010,37,Male,BA,OBC,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4010
U4011,30,Female,MA,Kayastha,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4011
U4012,22,Male,MSC B.Ed,Kayastha,Business,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4012
U4013,36,Male,BSc,Kayastha,15LPA,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4013
U4014,22,Female,MA,SC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4014
U4015,34,Male,BA,General,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4015
U4016,39,Female,MBA,SC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4016
U4017,38,Female,BA B.Ed,OBC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4017
U4018,29,Female,B.Tech,General,MNC-IT,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4018
U4019,24,Male,BA,SC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4019
U4020,29,Male,BA,Brahmin,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4020
U4021,38,Male,B.Tech,Brahmin,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4021
U4022,22,Male,MSC B.Ed,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4022
U4023,36,Female,MA B.Ed,Ganguly,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4023
U4024,32,Male,B.Tech,Kayastha,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4024
U4025,27,Male,MA,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4025
U4026,31,Male,MSC B.Ed,Brahmin,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4026
U4027,36,Male,MA B.Ed,General,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4027
U4028,19,Female,MBA,SC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4028
U4029,26,Male,BSc,Kayastha,Business,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4029
U4030,28,Male,MA B.Ed,Sunni,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4030
U4031,39,Female,BA,SC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4031
U4032,26,Male,Bcom,Brahmin,MNC-IT,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4032
U4033,29,Male,MA B.Ed,General,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4033
U4034,29,Female,MA B.Ed,SC,Business,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4034
U4035,36,Female,BA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4035
U4036,31,Female,BA,Baisya,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4036
U4037,19,Female,MA B.Ed,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4037
U4038,38,Male,MA,Brahmin,IT,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4038
U4039,30,Female,MA B.Ed,Roy,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4039
U4040,19,Male,BA,Kayastha,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4040
U4041,23,Female,LLB,Sunni,Hospital Nurse,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4041
U4042,32,Female,MA,Kayastha,Advocate,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4042
U4043,31,Male,B.Tech,Kayastha,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4043
U4044,38,Male,BA,Baisya,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4044
U4045,26,Female,BA,Baisya,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4045
U4046,38,Female,BA,Brahmin,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4046
U4047,22,Male,MA B.Ed,General,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4047
U4048,20,Male,BSc,Sunni,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4048
U4049,36,Male,MA B.Ed,Kayastha,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4049
U4050,31,Male,MSC B.Ed,Baisya,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4050
U4051,26,Male,MA,Kayastha,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4051
U4052,22,Male,BSc,Brahmin,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4052
U4053,34,Male,MSC B.Ed,Kayastha,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4053
U4054,23,Female,MA,Brahmin,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4054
U4055,28,Male,MA,Brahmin,12LPA,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4055
U4056,18,Female,BA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4056
U4057,35,Male,MBA,Brahmin,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4057
U4058,25,Female,MA B.Ed,Brahmin,Pharma Co B'loe,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4058
U4059,22,Male,PhD,Kayastha,IT,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4059
U4060,35,Male,MA B.Ed,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4060
U4061,36,Female,B.Tech,Brahmin,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4061
U4062,32,Male,BA,Kayastha,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4062
U4063,22,Male,BA,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4063
U4064,21,Male,MA,SC,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4064
U4065,33,Male,MBA,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4065
U4066,20,Female,MSC B.Ed,General,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4066
U4067,32,Female,MA B.Ed,Kayastha,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4067
U4068,34,Female,MBA,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4068
U4069,37,Female,BA B.Ed,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4069
U4070,36,Female,B.Tech MBA,Sunni,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4070
U4071,26,Male,BA,SC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4071
U4072,27,Female,BSc,Kayastha,12LPA,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4072
U4073,34,Female,BA,Baisya,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4073
U4074,22,Female,B.Tech,General,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4074
U4075,25,Female,MA B.Ed,Kayastha,Law Firm,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4075
U4076,20,Female,MBA,Brahmin,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4076
U4077,33,Female,BA,General,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4077
U4078,24,Female,B.Tech MBA,General,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4078
U4079,20,Female,BA,Swarnakar,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4079
U4080,28,Female,PhD,Kayastha,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4080
U4081,31,Male,B.Tech,Kayastha,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4081
U4082,25,Female,MSC B.Ed,General,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4082
U4083,27,Male,MSC B.Ed,SC,Bank,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P4083
U4084,24,Female,MSC B.Ed,Brahmin,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4084
U4085,34,Female,MSC B.Ed,SC,Business,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4085
U4086,18,Male,BA,Baisya,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4086
U4087,22,Female,MA,General,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4087
U4088,22,Male,MSC B.Ed,Baisya,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4088
U4089,21,Female,B.Tech,Namasudra,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4089
U4090,26,Female,MA,Kayastha,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4090
U4091,35,Male,B.Tech,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4091
U4092,29,Female,MA B.Ed,General,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4092
U4093,30,Male,MBA,SC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4093
U4094,21,Female,MA B.Ed,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4094
U4095,34,Female,MSC B.Ed,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4095
U4096,28,Female,MBA,Kayastha,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4096
U4097,30,Male,MBA,Brahmin,15LPA,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P4097
U4098,18,Female,LLM,General,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4098
U4099,26,Male,MSC B.Ed,Brahmin,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P4099
U4100,37,Male,B.Tech,Brahmin,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P4100
